post_id	events	engagement_date
730884792	1	1448946000
730884792	1	1454302800
730895479	456	1443672000
730907532	283	1443672000
730909971	799	1443672000
730909971	14	1446350400
730909971	2	1451624400
730921203	629	1443672000
730921203	2	1446350400
730921203	2	1451624400
730939416	480	1443672000
730939416	55	1446350400
730939416	24	1448946000
730939416	24	1451624400
730939416	5	1454302800
730979785	642	1443672000
730979785	3	1446350400
730979785	1	1448946000
730982809	700	1443672000
730982809	64	1446350400
730982809	2	1448946000
730999716	386	1443672000
730999716	59	1446350400
730999716	60	1451624400
731001414	179	1443672000
731001414	2093	1446350400
731001414	5	1448946000
731001414	1	1451624400
731001414	20	1456808400
731001414	1	1459483200
731001993	689	1443672000
731001993	5	1446350400
731001993	1	1451624400
731001993	5	1456808400
731001993	3	1459483200
731032475	455	1443672000
731032475	6	1446350400
731032475	3	1448946000
731032475	3	1454302800
731049502	0	18000
731049502	1127	1443672000
731049502	50	1446350400
731049502	10	1454302800
731049579	1361	1443672000
731049579	60	1446350400
731049579	8	1448946000
731049579	27	1454302800
731049579	1	1459483200
731049677	961	1443672000
731049677	21	1446350400
731049677	5	1454302800
731049850	376	1443672000
731049850	218	1446350400
731049850	3	1459483200
731050019	809	1443672000
731050019	250	1446350400
731050019	2	1448946000
731051131	1308	1443672000
731051131	392	1446350400
731051131	5	1448946000
731051131	45	1454302800
731051131	14	1456808400
731055468	873	1443672000
731055468	5	1446350400
731055468	1	1448946000
731055723	378	1443672000
731055723	51	1446350400
731064905	599	1443672000
731064905	37	1446350400
731064905	7	1448946000
731064905	31	1451624400
731064905	3	1454302800
731064905	3	1456808400
731064905	3	1459483200
731064905	1	1462075200
731066763	79	1443672000
731067376	292	1443672000
731067376	1	1446350400
731067376	1	1448946000
731071873	1431	1443672000
731071873	24	1446350400
731071873	2	1456808400
731081521	767	1443672000
731081521	11	1446350400
731081521	3	1456808400
731095965	303	1443672000
731095965	18	1446350400
731105794	242	1443672000
731105794	92	1446350400
731105822	422	1443672000
731105822	4	1446350400
731106140	203	1443672000
731106169	1918	1443672000
731106169	54	1446350400
731106169	9	1448946000
731106169	25	1451624400
731106169	3	1456808400
731106169	5	1459483200
731106173	1851	1443672000
731106173	10	1446350400
731106173	26	1459483200
731106617	321	1443672000
731106617	1141	1446350400
731106617	12	1448946000
731106617	30	1456808400
731110615	1154	1443672000
731110615	14	1446350400
731110615	6	1448946000
731110615	1	1451624400
731111440	1618	1443672000
731111440	683	1446350400
731111440	2	1448946000
731111440	3	1451624400
731111440	1	1454302800
731111440	5	1456808400
731111791	1000	1443672000
731111791	45	1446350400
731111791	7	1448946000
731111791	1	1451624400
731111791	1	1456808400
731120601	2308	1443672000
731120601	646	1446350400
731120601	13	1448946000
731120601	13	1451624400
731120601	1	1454302800
731120601	5	1459483200
731121105	506	1443672000
731121596	113	1443672000
731121596	546	1446350400
731121596	5	1448946000
731122515	1181	1443672000
731122515	32	1446350400
731122515	2	1448946000
731131816	4333	1443672000
731131816	54	1446350400
731131816	12	1448946000
731131816	1	1451624400
731131816	2	1459483200
731131816	1	1462075200
731154973	267	1443672000
731154973	19	1454302800
731154974	662	1443672000
731154974	15	1446350400
731154974	1	1448946000
731154974	18	1459483200
731155912	1079	1443672000
731155912	14	1446350400
731155912	1	1448946000
731155912	1	1456808400
731155912	1	1459483200
731156466	440	1443672000
731156466	3	1446350400
731156466	1	1451624400
731156653	1510	1443672000
731156653	68	1446350400
731156653	6	1448946000
731156653	1	1451624400
731156653	1	1456808400
731156705	1553	1443672000
731156705	67	1446350400
731156705	608	1448946000
731156705	5	1451624400
731156705	13	1454302800
731156705	1	1456808400
731156705	5	1459483200
731159997	2981	1443672000
731159997	155	1446350400
731159997	7	1448946000
731159997	1	1454302800
731159997	2	1456808400
731160330	951	1443672000
731160330	73	1446350400
731160330	2	1448946000
731160595	741	1443672000
731160595	7	1446350400
731166327	1836	1443672000
731166327	10	1446350400
731166327	12	1448946000
731166327	1	1451624400
731166368	596	1443672000
731166368	76	1446350400
731166368	38	1448946000
731166368	4	1451624400
731166368	3	1454302800
731166368	3	1456808400
731166368	1	1459483200
731166553	2195	1443672000
731166553	624	1446350400
731166553	51	1448946000
731166553	1	1451624400
731168667	250	1443672000
731168667	1	1451624400
731169875	2042	1443672000
731169875	2278	1446350400
731169875	2	1448946000
731169875	4	1454302800
731169875	1	1456808400
731170317	1553	1443672000
731170317	10	1446350400
731170317	1	1454302800
731174294	442	1443672000
731174294	1180	1446350400
731174294	3	1448946000
731183034	815	1443672000
731183034	166	1446350400
731183034	2	1448946000
731184973	171	1443672000
731184973	58	1446350400
731184973	1	1451624400
731206838	121	1443672000
731206838	3929	1446350400
731206838	21	1451624400
731233878	921	1443672000
731233878	44	1446350400
731233878	3	1448946000
731233878	1	1451624400
731239529	1836	1443672000
731239529	168	1446350400
731239529	92	1448946000
731239529	3	1451624400
731239529	2	1454302800
731239529	29	1456808400
731247430	745	1443672000
731247430	55	1446350400
731247430	1	1456808400
731248047	118	1443672000
731248047	274	1446350400
731248047	1	1448946000
731248047	1	1456808400
731276755	1212	1443672000
731276755	1565	1446350400
731276755	21	1448946000
731276755	36	1456808400
731285208	650	1443672000
731285208	315	1446350400
731285208	49	1448946000
731285208	7	1451624400
731285208	2	1454302800
731285208	2	1456808400
731285208	1	1459483200
731285330	4668	1443672000
731285330	200	1446350400
731285330	27	1448946000
731285330	99	1454302800
731285658	2028	1443672000
731285658	163	1446350400
731285658	10	1448946000
731285658	1	1451624400
731285658	2	1454302800
731285658	4	1456808400
731285658	1	1459483200
731290584	3751	1443672000
731290584	101	1446350400
731290584	7	1448946000
731290584	3	1451624400
731290584	22	1454302800
731303835	556	1443672000
731303835	17	1446350400
731303835	4	1448946000
731303835	4	1451624400
731303835	28	1456808400
731311711	711	1443672000
731312997	734	1443672000
731322682	800	1443672000
731330609	608	1443672000
731330609	8	1446350400
731349637	0	1446350400
731349637	0	1451624400
731349637	4	18000
731349637	22185	1443672000
731349637	235	1446350400
731349637	124	1448946000
731349637	220	1451624400
731349637	222	1454302800
731349637	181	1456808400
731349637	182	1459483200
731356755	798	1443672000
731356755	705	1446350400
731356755	2	1448946000
731369474	453	1443672000
731369474	73	1446350400
731369474	1	1456808400
731369833	294	1443672000
731369833	50	1446350400
731369833	2	1451624400
731369833	1	1456808400
731370048	367	1443672000
731370048	3	1446350400
731370397	1236	1443672000
731370397	27	1446350400
731370397	3	1451624400
731370397	26	1456808400
731370673	219	1443672000
731370673	191	1446350400
731370673	2	1451624400
731370673	14	1456808400
731370836	357	1443672000
731370836	14	1446350400
731370836	2	1454302800
731371593	1572	1443672000
731371593	33	1446350400
731371593	1	1448946000
731371593	1	1456808400
731381702	621	1443672000
731381702	57	1446350400
731381702	2	1448946000
731381980	510	1443672000
731381980	10	1446350400
731381980	1	1448946000
731381980	1	1459483200
731383240	1716	1443672000
731383240	32	1446350400
731383240	3	1456808400
731383240	1	1459483200
731383602	1908	1443672000
731383602	19	1446350400
731383602	15	1448946000
731383602	2	1451624400
731385034	449	1443672000
731385034	127	1446350400
731385034	12	1448946000
731385034	3	1451624400
731385034	1	1454302800
731385608	1160	1443672000
731385608	499	1446350400
731385608	21	1448946000
731385608	57	1451624400
731385608	2	1454302800
731385608	1	1459483200
731385791	431	1443672000
731385791	5	1446350400
731385791	1	1451624400
731386635	498	1443672000
731386635	9	1446350400
731386635	2	1448946000
731386635	2	1456808400
731387093	192	1443672000
731387093	417	1446350400
731387093	7	1448946000
731387093	1	1451624400
731387093	1	1454302800
731387093	1	1456808400
731387093	3	1462075200
731387234	484	1443672000
731387234	19	1446350400
731387234	1	1454302800
731407831	714	1443672000
731407831	27	1446350400
731407831	4	1448946000
731407831	1	1459483200
731430536	423	1443672000
731430536	10	1446350400
731430536	2	1459483200
731430558	582	1443672000
731430558	3667	1446350400
731430558	13	1448946000
731430558	42	1451624400
731430558	3	1454302800
731430558	1	1459483200
731431142	514	1443672000
731431142	1	1446350400
731433514	411	1443672000
731433514	20	1459483200
731435853	1701	1443672000
731435853	8888	1446350400
731435853	112	1448946000
731435853	15	1451624400
731435853	52	1454302800
731435853	8	1456808400
731453034	369	1443672000
731453034	407	1446350400
731453034	2	1448946000
731454557	32	1443672000
731454557	963	1446350400
731454557	7	1448946000
731454557	2	1454302800
731455933	230	1443672000
731455933	718	1446350400
731455933	20	1456808400
731477043	369	1443672000
731477043	127	1446350400
731477043	9	1448946000
731479112	672	1443672000
731479112	2219	1446350400
731479112	11	1448946000
731479606	488	1443672000
731483144	636	1443672000
731483144	22	1446350400
731483999	646	1443672000
731483999	42	1446350400
731483999	2	1456808400
731487710	355	1443672000
731487710	526	1446350400
731487710	1	1448946000
731487710	21	1451624400
731487710	247	1454302800
731494717	570	1443672000
731494717	19	1446350400
731494717	2	1448946000
731494717	4	1454302800
731513785	377	1443672000
731513785	187	1446350400
731513785	1	1448946000
731513785	1	1451624400
731513879	128	1443672000
731513879	273	1446350400
731513879	170	1448946000
731514001	2896	1443672000
731514001	11	1446350400
731514001	1	1451624400
731514001	1	1456808400
731514001	7	1459483200
731515287	776	1443672000
731515287	38	1446350400
731515287	1	1448946000
731515287	2	1459483200
731515814	480	1443672000
731515814	30	1446350400
731515814	5	1448946000
731515814	3	1451624400
731515814	1	1456808400
731519699	1210	1443672000
731519699	9	1446350400
731519699	5	1451624400
731519699	1	1456808400
731532625	933	1443672000
731532625	46	1446350400
731532643	1201	1443672000
731532643	11	1446350400
731532643	1	1448946000
731532643	1	1451624400
731532678	294	1443672000
731532678	24	1446350400
731532678	31	1456808400
731533280	182	1443672000
731533280	298	1446350400
731533280	1	1451624400
731533280	1	1454302800
731533450	827	1443672000
731533450	20	1446350400
731533450	5	1448946000
731533450	18	1451624400
731534746	3147	1443672000
731534746	6	1446350400
731541037	1152	1443672000
731541037	697	1446350400
731541037	2	1448946000
731541037	3	1451624400
731541037	1	1454302800
731541037	1	1459483200
731544842	422	1443672000
731544842	2	1446350400
731544842	1	1448946000
731544842	1	1456808400
731572003	2774	1443672000
731572003	18	1446350400
731572003	2	1451624400
731572003	1	1456808400
731588097	492	1443672000
731588097	19	1446350400
731588097	1	1451624400
731589317	908	1443672000
731589317	548	1446350400
731589317	1	1448946000
731589317	1	1451624400
731589317	2	1459483200
731596216	365	1443672000
731596216	32	1446350400
731597626	1825	1443672000
731597626	43	1446350400
731597626	6	1448946000
731597626	1	1451624400
731597626	4	1459483200
731597626	3	1462075200
731608749	828	1443672000
731608749	16	1446350400
731608749	6	1448946000
731608749	1	1451624400
731608749	1	1459483200
731623155	39	1443672000
731636246	1477	1443672000
731636246	1431	1446350400
731636246	5	1448946000
731636246	2	1451624400
731637025	659	1443672000
731637025	80	1446350400
731637025	2	1451624400
731637025	1	1459483200
731642315	503	1443672000
731642315	138	1446350400
731642315	9	1448946000
731642315	2	1456808400
731642315	9	1459483200
731657737	706	1443672000
731657737	501	1446350400
731657737	3	1451624400
731657737	53	1454302800
731671257	403	1443672000
731671257	105	1446350400
731671257	2	1448946000
731686522	3633	1443672000
731686522	64	1446350400
731686522	12	1448946000
731686522	11	1454302800
731686522	56	1456808400
731686568	720	1443672000
731686568	4	1446350400
731686568	1	1451624400
731686568	12	1456808400
731686760	1532	1443672000
731686760	250	1446350400
731686760	3	1448946000
731686760	7	1451624400
731686760	6	1454302800
731686819	597	1443672000
731686819	78	1446350400
731686819	1	1448946000
731686819	2	1451624400
731686819	2	1454302800
731687186	36	1443672000
731688214	554	1443672000
731688214	273	1446350400
731699322	598	1443672000
731699322	13	1446350400
731699322	1	1448946000
731699322	34	1451624400
731699322	19	1454302800
731699567	396	1443672000
731700046	551	1443672000
731700046	27	1446350400
731700046	4	1448946000
731700046	10	1451624400
731700046	1	1454302800
731700046	2	1456808400
731703772	634	1443672000
731703772	67	1446350400
731703772	12	1459483200
731703965	1390	1443672000
731703965	245	1446350400
731703965	1	1448946000
731703965	623	1454302800
731703965	48	1456808400
731704333	345	1443672000
731710128	259	1443672000
731710128	475	1446350400
731710128	6	1451624400
731710128	1	1456808400
731718509	7965	1443672000
731718509	180	1446350400
731718509	3	1448946000
731718509	2	1451624400
731718509	4	1456808400
731730165	729	1443672000
731730165	1171	1446350400
731730165	27	1448946000
731730165	15	1451624400
731730165	9	1454302800
731730165	1	1456808400
731730165	4	1459483200
731730190	904	1443672000
731730190	31	1446350400
731730190	16	1448946000
731730190	4	1451624400
731730190	437	1459483200
731733651	245	1443672000
731733651	91	1446350400
731733651	1	1451624400
731743432	729	1443672000
731743432	69	1446350400
731743432	6	1448946000
731743432	1	1451624400
731743432	1	1456808400
731743432	10	1459483200
731745253	203	1443672000
731745253	47	1446350400
731745318	236	1443672000
731745318	541	1446350400
731745693	1424	1443672000
731745693	27	1446350400
731745693	2	1451624400
731746008	186	1443672000
731746008	52	1446350400
731762864	965	1443672000
731762864	113	1446350400
731762899	1431	1443672000
731762899	76	1446350400
731762899	9	1448946000
731762899	85	1451624400
731762899	674	1459483200
731765155	401	1443672000
731765155	76	1446350400
731765781	573	1443672000
731765781	1	1446350400
731806942	532	1443672000
731806942	129	1446350400
731806942	1	1459483200
731821419	689	1443672000
731821419	540	1446350400
731821419	8	1448946000
731821419	1	1451624400
731821419	1	1454302800
731821419	3	1456808400
731821571	1825	1443672000
731821571	18	1446350400
731821571	2	1448946000
731821630	400	1443672000
731821630	2	1446350400
731821630	20	1456808400
731821638	136	1443672000
731821975	2948	1443672000
731821975	498	1446350400
731821975	1	1448946000
731821975	9	1451624400
731821975	1	1459483200
731821994	1143	1443672000
731821994	43	1446350400
731821994	4	1456808400
731822305	1025	1443672000
731822305	73	1446350400
731822305	8	1451624400
731822305	1	1456808400
731830451	572	1443672000
731830451	21	1446350400
731830451	1	1448946000
731830451	22	1454302800
731836571	222	1443672000
731838333	485	1443672000
731838333	196	1446350400
731838333	1	1448946000
731838333	8	1454302800
731838333	2	1456808400
731838753	308	1443672000
731838753	42	1446350400
731900670	820	1443672000
731900679	104	1443672000
731900679	1	1446350400
731904585	147	1443672000
731904585	1038	1446350400
731904585	6	1451624400
731913919	615	1443672000
731916707	1616	1443672000
731916707	111	1446350400
731916707	2	1448946000
731916707	29	1456808400
731917275	1671	1443672000
731917275	102	1446350400
731917275	10	1448946000
731917275	1	1451624400
731923769	976	1443672000
731923769	383	1446350400
731923769	4	1448946000
731923769	1	1451624400
731923769	52	1454302800
731923769	1	1459483200
731955561	332	1443672000
731955561	121	1446350400
731955561	1	1448946000
731955848	1519	1443672000
731955848	118	1446350400
731955848	13	1448946000
731955848	180	1451624400
731956567	745	1443672000
731956567	93	1446350400
731956567	1	1448946000
731957857	682	1443672000
731957857	15	1446350400
731962333	311	1443672000
731962333	147	1446350400
731962333	29	1459483200
731963538	1155	1443672000
731963538	199	1446350400
731963538	2	1448946000
731963538	5	1451624400
731970961	535	1443672000
731970961	787	1446350400
731970961	2	1448946000
731970961	1	1451624400
731970961	2	1454302800
731970961	5	1459483200
731970961	2	1462075200
731971401	634	1443672000
731971401	7	1446350400
731984303	3002	1443672000
731984303	76	1446350400
731984303	8	1448946000
731984303	8	1451624400
731984303	1	1454302800
731988932	150	1443672000
731988932	890	1446350400
731988932	3	1448946000
731988932	2	1451624400
731988932	3	1454302800
732002776	101	1443672000
732002776	69	1446350400
732002776	120	1448946000
732012201	899	1443672000
732012201	120	1446350400
732012201	19	1448946000
732012201	2	1451624400
732016664	325	1443672000
732016664	202	1446350400
732016664	9	1448946000
732016664	177	1459483200
732017998	885	1443672000
732017998	378	1446350400
732017998	1	1448946000
732017998	1	1456808400
732026563	871	1443672000
732026563	254	1446350400
732026563	6	1448946000
732026563	1	1451624400
732026563	1	1459483200
732028341	278	1443672000
732028341	18	1446350400
732028341	2	1448946000
732031885	320	1443672000
732031885	57	1446350400
732031885	1	1448946000
732031885	2	1451624400
732034361	494	1443672000
732034361	1406	1446350400
732034361	21	1448946000
732034361	8	1451624400
732034361	7	1454302800
732034361	6	1456808400
732034361	8	1459483200
732038366	511	1443672000
732038366	119	1446350400
732052313	1149	1443672000
732052313	492	1446350400
732052313	7	1448946000
732052313	2	1451624400
732052313	1	1454302800
732052313	2	1456808400
732052313	2	1459483200
732069497	526	1443672000
732069497	14	1446350400
732069497	1	1448946000
732069497	5	1451624400
732069497	3	1456808400
732109186	399	1443672000
732109186	559	1446350400
732109186	56	1448946000
732109186	31	1451624400
732109186	3	1454302800
732109186	2	1456808400
732109186	1	1459483200
732109186	1	1462075200
732109237	613	1443672000
732109237	641	1446350400
732109237	1	1448946000
732109237	1	1451624400
732109237	3	1456808400
732109836	631	1443672000
732109836	77	1446350400
732109836	13	1448946000
732109836	1	1451624400
732109836	1	1462075200
732110006	682	1443672000
732110006	11	1446350400
732110006	2	1448946000
732110006	1	1451624400
732110147	1215	1443672000
732110147	47	1446350400
732110147	18	1448946000
732110147	1	1454302800
732110147	1	1456808400
732110537	1449	1443672000
732110537	184	1446350400
732110537	2	1448946000
732110537	1	1451624400
732110594	360	1443672000
732110594	7	1446350400
732110594	1	1448946000
732119953	374	1443672000
732119953	755	1446350400
732119953	3	1448946000
732119953	6	1451624400
732119953	1	1454302800
732119953	2	1459483200
732121081	689	1443672000
732121081	6	1446350400
732121196	6772	1443672000
732121196	1041	1446350400
732121196	59	1448946000
732121196	27	1451624400
732121196	1	1454302800
732121196	1	1459483200
732251672	5302	1443672000
732251672	81	1446350400
732251672	16	1448946000
732251672	60	1454302800
732252168	3071	1443672000
732252168	524	1446350400
732252168	554	1448946000
732252168	1	1451624400
732252168	31	1454302800
732273692	848	1443672000
732274749	491	1443672000
732276185	968	1443672000
732276185	1061	1446350400
732276185	4	1448946000
732276185	8	1451624400
732276185	1	1456808400
732276185	2	1459483200
732277689	1137	1443672000
732277689	3	1446350400
732277689	1	1448946000
732277689	1	1454302800
732277689	1	1459483200
732282132	476	1443672000
732355020	396	1443672000
732374846	731	1443672000
732376326	968	1443672000
732376326	7625	1446350400
732376326	39	1448946000
732376326	32	1451624400
732376326	14	1454302800
732376326	27	1456808400
732376326	13	1459483200
732376326	2	1462075200
732410084	1829	1443672000
732410084	180	1446350400
732410084	4	1448946000
732410084	19	1451624400
732410084	2	1454302800
732410084	4	1456808400
732439127	780	1443672000
732514761	1273	1443672000
732514761	94	1446350400
732514761	1	1448946000
732514761	3	1451624400
732516150	239	1443672000
732519227	338	1443672000
732519227	2254	1446350400
732519227	184	1448946000
732519227	71	1451624400
732519227	79	1454302800
732519227	8	1456808400
732519227	90	1459483200
732519227	2	1462075200
732545634	861	1443672000
732545634	478	1446350400
732546471	0	18000
732546471	917	1443672000
732546471	12	1446350400
732546471	1	1448946000
732546471	3	1451624400
732598964	583	1443672000
732598964	79	1446350400
732598964	2	1448946000
732599602	795	1443672000
732599602	155	1446350400
732599602	587	1448946000
732599602	3	1454302800
732605781	4959	1443672000
732605781	1248	1446350400
732605781	44	1448946000
732605781	115	1451624400
732605781	39	1454302800
732605781	1	1456808400
732605781	45	1462075200
732621053	1268	1443672000
732621053	619	1446350400
732621053	11	1448946000
732621053	3	1451624400
732639606	567	1443672000
732639606	3231	1446350400
732639606	18	1448946000
732639606	11	1451624400
732639606	2	1454302800
732662663	3541	1443672000
732662663	385	1446350400
732662663	35	1448946000
732662663	3	1451624400
732662663	1	1454302800
732681375	1143	1443672000
732681375	77	1446350400
732681375	3	1448946000
732681375	6	1454302800
732689226	1300	1443672000
732689226	183	1446350400
732689226	2	1448946000
732689598	2560	1443672000
732703407	2431	1443672000
732703407	173	1446350400
732703407	3	1448946000
732703407	2	1451624400
732703407	1	1459483200
732703822	322	1443672000
732703822	45	1446350400
732703822	1	1448946000
732703914	799	1443672000
732703914	294	1446350400
732703914	2	1448946000
732703914	3	1454302800
732722702	288	1443672000
732722702	508	1446350400
732736039	477	1443672000
732742254	342	1443672000
732742254	14	1446350400
732742254	1	1448946000
732742254	5	1451624400
732743261	359	1443672000
732743261	79	1446350400
732743261	8	1454302800
732743261	243	1456808400
732744042	249	1443672000
732744042	811	1446350400
732744042	1	1456808400
732744042	3	1459483200
732744698	267	1443672000
732744698	616	1446350400
732744698	28	1448946000
732744698	42	1451624400
732751159	115	1443672000
732751159	316	1446350400
732751159	3	1448946000
732751159	2	1451624400
732756910	529	1443672000
732759179	630	1443672000
732759179	19	1446350400
732759258	733	1443672000
732759258	125	1446350400
732759258	3	1448946000
732759291	561	1443672000
732759291	739	1446350400
732759291	3	1448946000
732759291	2	1456808400
732759291	382	1459483200
732759429	851	1443672000
732759429	950	1446350400
732759429	25	1448946000
732759429	6	1451624400
732759967	717	1443672000
732759967	95	1446350400
732759967	12	1448946000
732759967	1	1451624400
732760391	135	1443672000
732760391	1265	1446350400
732760424	407	1443672000
732760424	1408	1446350400
732760424	8	1448946000
732760424	27	1454302800
732760424	19	1456808400
732760560	79	1443672000
732760560	842	1446350400
732760560	4	1448946000
732760560	1	1451624400
732761698	285	1443672000
732761698	1	1446350400
732765652	277	1443672000
732765652	1216	1446350400
732765652	19	1448946000
732765652	3	1451624400
732765652	8	1454302800
732765652	4	1456808400
732781068	0	1448946000
732781068	0	1451624400
732781068	0	1454302800
732781068	2	18000
732781068	410	1443672000
732781068	133	1446350400
732781068	74	1448946000
732781068	67	1451624400
732781068	96	1454302800
732781068	43	1456808400
732781068	12	1459483200
732781068	5	1462075200
732793406	486	1443672000
732793406	2	1446350400
732793406	24	1448946000
732793406	15	1456808400
732795358	88	1443672000
732795358	1612	1446350400
732795358	9	1448946000
732795358	9	1451624400
732795358	4	1454302800
732795358	20	1456808400
732808971	444	1443672000
732808971	792	1446350400
732808971	6	1448946000
732808971	6	1462075200
732810202	755	1443672000
732810202	58	1446350400
732810202	7	1448946000
732811400	489	1443672000
732811400	187	1446350400
732811400	3	1448946000
732829814	210	1443672000
732829814	952	1446350400
732829814	8	1448946000
732829814	3	1451624400
732829814	2	1454302800
732829814	2	1456808400
732834129	275	1443672000
732834129	14	1446350400
732834153	1053	1443672000
732834153	133	1446350400
732834153	4	1448946000
732834153	38	1456808400
732846086	241	1443672000
732846086	4	1446350400
732865499	528	1443672000
732865499	4	1446350400
732865499	6	1448946000
732866166	722	1443672000
732866166	27	1446350400
732866166	3	1451624400
732874255	774	1443672000
732877281	775	1443672000
732877281	130	1446350400
732877281	17	1448946000
732877281	152	1454302800
732882827	581	1443672000
732882827	1281	1446350400
732882827	192	1448946000
732882827	5	1454302800
732882827	1	1459483200
732921358	620	1443672000
732921358	2729	1446350400
732921358	15	1448946000
732921358	18	1451624400
732921358	1	1456808400
732921358	1	1459483200
732951068	260	1443672000
732951068	951	1446350400
732951068	5	1451624400
732951068	1	1454302800
732977337	515	1443672000
732977337	1294	1446350400
732977337	6	1448946000
732977337	3	1451624400
732977337	5	1454302800
732977337	1	1462075200
732978186	250	1443672000
732980631	947	1443672000
732986539	497	1443672000
732986539	44	1446350400
732986539	1	1451624400
732987073	426	1443672000
732987073	95	1446350400
733002779	572	1443672000
733002779	66	1446350400
733002779	35	1451624400
733004153	1058	1443672000
733004153	734	1446350400
733004153	1	1448946000
733004219	252	1443672000
733004219	68	1446350400
733019244	4560	1443672000
733019244	142	1446350400
733019244	7	1448946000
733019490	1192	1443672000
733019490	75	1446350400
733019490	1	1456808400
733019711	423	1443672000
733019711	3146	1446350400
733019711	9	1448946000
733019711	3	1451624400
733019711	183	1459483200
733019711	2	1462075200
733020388	250	1443672000
733020388	379	1446350400
733020388	4	1459483200
733047146	598	1443672000
733047146	296	1446350400
733047146	7	1448946000
733047146	9	1451624400
733047146	1	1454302800
733047146	2	1459483200
733049503	124	1443672000
733049503	217	1446350400
733058836	362	1443672000
733058836	259	1446350400
733058836	1	1448946000
733060247	195	1443672000
733060247	297	1446350400
733061291	571	1443672000
733061291	7	1446350400
733082700	610	1443672000
733082700	549	1446350400
733082700	23	1448946000
733091899	489	1443672000
733091899	969	1446350400
733091899	5	1448946000
733091899	3	1451624400
733091899	18	1454302800
733091899	1	1456808400
733091899	4	1459483200
733092938	201	1443672000
733092938	319	1446350400
733092938	14	1451624400
733092938	5	1456808400
733103723	669	1443672000
733103723	73	1446350400
733103723	1	1448946000
733103835	166	1443672000
733103835	53	1446350400
733103835	5	1448946000
733103835	1	1456808400
733104243	276	1443672000
733104243	511	1446350400
733104243	18	1456808400
733104243	3	1459483200
733104291	647	1443672000
733104291	488	1446350400
733104291	969	1448946000
733104291	1	1456808400
733104442	681	1443672000
733104442	4255	1446350400
733104442	53	1448946000
733104442	16	1451624400
733104442	1	1454302800
733104442	40	1459483200
733104659	156	1443672000
733104659	276	1446350400
733104768	194	1443672000
733104768	61	1446350400
733106179	709	1443672000
733106179	12	1446350400
733106179	1	1448946000
733106179	8	1451624400
733106179	1	1459483200
733107341	309	1443672000
733107341	338	1446350400
733107341	2	1448946000
733107341	1	1451624400
733107341	4	1456808400
733107836	426	1443672000
733107836	462	1446350400
733107836	5	1451624400
733108177	286	1443672000
733108177	789	1446350400
733108177	5	1448946000
733108177	1	1454302800
733108177	3	1456808400
733110077	446	1443672000
733110077	9	1446350400
733110077	5	1448946000
733110077	2	1456808400
733110077	11	1459483200
733110501	530	1443672000
733110501	51	1446350400
733110501	1	1448946000
733110603	876	1443672000
733110603	44	1446350400
733110603	27	1451624400
733110723	100	1443672000
733110723	114	1446350400
733110723	1	1451624400
733115364	0	18000
733115364	433	1443672000
733115364	307	1446350400
733115364	1	1451624400
733116040	33	1443672000
733116040	533	1446350400
733116040	1	1448946000
733116040	8	1454302800
733116189	101	1443672000
733116189	358	1446350400
733116189	3	1448946000
733116189	21	1454302800
733116683	922	1443672000
733116683	49	1446350400
733116683	4	1448946000
733131836	423	1443672000
733131836	411	1446350400
733131836	3	1459483200
733132065	819	1443672000
733132065	31	1446350400
733132137	960	1443672000
733132137	36	1446350400
733132137	4	1451624400
733164589	1023	1443672000
733164589	250	1446350400
733164589	25	1448946000
733164589	2	1451624400
733165760	950	1443672000
733165760	879	1446350400
733171108	1612	1443672000
733171108	193	1446350400
733171108	15	1448946000
733171108	8	1454302800
733171108	1	1456808400
733182785	693	1443672000
733183167	1366	1443672000
733183167	462	1446350400
733183167	8	1448946000
733183167	10	1451624400
733183167	2	1454302800
733183167	1	1462075200
733183260	1	18000
733183260	406	1443672000
733183260	592	1446350400
733183260	4	1448946000
733183320	345	1443672000
733183573	912	1443672000
733183573	27	1446350400
733183573	5	1448946000
733183573	3	1451624400
733183573	4	1454302800
733183573	3	1459483200
733185046	198	1443672000
733216711	1424	1443672000
733216711	1127	1446350400
733216711	23	1448946000
733216711	6	1454302800
733216711	1	1459483200
733234716	316	1443672000
733234716	126	1446350400
733234716	6	1448946000
733234716	3	1451624400
733237365	245	1443672000
733240013	475	1443672000
733269033	522	1443672000
733269033	13	1446350400
733271403	2213	1443672000
733271403	740	1446350400
733271403	6	1448946000
733271403	1	1451624400
733280307	927	1443672000
733280307	157	1446350400
733280307	47	1448946000
733280307	79	1451624400
733280307	46	1454302800
733280307	22	1456808400
733289236	1074	1443672000
733289236	628	1446350400
733289236	9	1448946000
733289236	83	1451624400
733293741	719	1443672000
733295962	370	1443672000
733297080	980	1443672000
733297080	24	1446350400
733297080	1	1448946000
733297080	103	1454302800
733297080	1	1456808400
733312364	188	1443672000
733312364	1059	1446350400
733312364	12	1448946000
733312364	2	1451624400
733312364	11	1454302800
733313792	253	1443672000
733313792	465	1446350400
733318392	606	1443672000
733318392	121	1446350400
733318392	4	1448946000
733343974	1973	1443672000
733343974	263	1446350400
733343974	2	1448946000
733343974	8	1454302800
733352423	428	1443672000
733352423	619	1446350400
733352423	9	1448946000
733352423	4	1451624400
733352423	3	1454302800
733352423	3	1456808400
733352770	366	1443672000
733352770	36	1446350400
733352770	1599	1448946000
733352770	2	1451624400
